review_id,review_text,rating,review_date,review_year,review_month,bank_code,bank_name,user_name,thumbs_up,text_length,source
7d98b3cf-3b2e-4446-855f-242d537d7e86,The worst app. It needs updating everyday. Ouch 🤕,1,2025-09-19,2025,9,Dashen,Dashen Bank,Temesgen Daba,0,49,Google Play
6cd59c87-dcb4-4bd7-9d02-76ca304d2172,safe and secure,3,2025-09-18,2025,9,Dashen,Dashen Bank,Habtamu Asire,0,15,Google Play
70df55ba-42e4-4f41-be80-692d2b7a9e48,"is not working right now with snmsung galaxy f15, please help me",1,2025-09-14,2025,9,Dashen,Dashen Bank,dingetu negash,0,64,Google Play
e0770686-7f6d-4168-8b14-6d5a6084fd32,Your staffs are really hardworking but the app is not like your employees,3,2025-09-12,2025,9,Dashen,Dashen Bank,Haymanot Wedaje,2,73,Google Play
95e30d8e-42d6-4595-b1b3-95186c1bcb8c,dashen super app is the best,5,2025-09-10,2025,9,Dashen,Dashen Bank,Yabsra Debebe,0,28,Google Play
a71c88cf-7021-4ba7-b000-46587677601f,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,1,2025-09-08,2025,9,Dashen,Dashen Bank,Yared A,10,131,Google Play
c301bf47-7446-4873-a515-514bb4be2ba3,simple and easy to use,5,2025-09-08,2025,9,Dashen,Dashen Bank,Mengsteab Abraha,1,22,Google Play
bab597bd-52e5-42da-aa02-97cd368d8c0e,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",1,2025-09-07,2025,9,Dashen,Dashen Bank,Abdulhakim Abdela,280,141,Google Play
6da6a076-6a01-4e58-b8aa-de2969a2a505,bad specialy at weekends,1,2025-09-07,2025,9,Dashen,Dashen Bank,misikir yohannes,0,24,Google Play
59e75889-3000-449d-99f0-8ce02c493466,"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",1,2025-09-06,2025,9,Dashen,Dashen Bank,hailu ayalew,1,499,Google Play
7e5f7745-10ac-412a-aef7-de5474b2e9fd,It is good apps but it needs strong network,5,2025-09-06,2025,9,Dashen,Dashen Bank,Essa Omer,1,43,Google Play
c73641e9-3f90-408c-b7a0-245d95f38059,The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,2,2025-09-06,2025,9,Dashen,Dashen Bank,aaron girma,1,167,Google Play
3630822b-a561-49cd-ba3e-689548d61e5d,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,2025,9,Dashen,Dashen Bank,ELFARUS,18,228,Google Play
cb7e6779-3210-43c2-914c-4c80ba6e9aac,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",3,2025-09-04,2025,9,Dashen,Dashen Bank,Mohammedsadik Abdu,34,286,Google Play
0a5e77d2-0b8d-4777-8c63-de906861a90a,"very slow and failed transaction multiple times, previous app was much better!!",2,2025-09-04,2025,9,Dashen,Dashen Bank,yohannes tesfaye,7,79,Google Play
ae6c7ac5-400e-4bc5-ab19-713020fd9797,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,2025,9,Dashen,Dashen Bank,Daniel Fikadu,89,233,Google Play
92f1029b-41d6-4af2-9620-61ad21843f4a,"Excellent, and it's truly a super app!",5,2025-08-24,2025,8,Dashen,Dashen Bank,Kaleab Alemu Zeleke,2,38,Google Play
57b15473-6128-4208-8a19-a6b9e78533c8,very nice app,5,2025-08-23,2025,8,Dashen,Dashen Bank,Belete Blodaw,0,13,Google Play
6474a971-6e4e-4b4e-b9c2-9afa21954cc7,can't access as will if it's super and can't even access the service when you need it's a big failure,1,2025-08-22,2025,8,Dashen,Dashen Bank,Biruk Ab,6,101,Google Play
33152296-977d-48d2-9482-e074f88516e9,very fast bank,5,2025-08-22,2025,8,Dashen,Dashen Bank,Nathan T,0,14,Google Play
a78233bc-ff1d-45d7-a4bb-1d5a8d16fc69,what a bank it is,5,2025-08-22,2025,8,Dashen,Dashen Bank,Andu Man,0,17,Google Play
d41dd3e3-b09b-4d1f-a5a2-0caa9f430e37,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,2,2025-08-21,2025,8,Dashen,Dashen Bank,Firew Ab,14,114,Google Play
e078dd0e-0334-4950-b846-c450ddcfd110,great app,5,2025-08-20,2025,8,Dashen,Dashen Bank,Muthey,0,9,Google Play
6ee89fcd-d75e-4845-9338-962d8760dc4f,easy to use and the best one,5,2025-08-17,2025,8,Dashen,Dashen Bank,Zelalem Ashu Ashu,0,28,Google Play
72f788cf-857a-4b95-8aa8-4086764ddf5d,it is totally work of failure. I personally prefer dashen amole instead of this super dull app.,1,2025-08-16,2025,8,Dashen,Dashen Bank,Habtamu Geremew,9,95,Google Play
f00fad5e-14d3-4726-9a82-7655a15a86f4,The worst banking app in Ethiopia. It forces you to change your PIN every three months.,1,2025-08-16,2025,8,Dashen,Dashen Bank,Yassin,4,87,Google Play
8151dac5-6706-4c18-b538-5c3882c8b679,best but USSD is necessary,5,2025-08-15,2025,8,Dashen,Dashen Bank,Abriham Getaw,0,26,Google Play
77f5b29c-a280-491e-a189-9294bb1dcc4b,"one step forward, Ethiopian bank and e commerce industry",5,2025-08-15,2025,8,Dashen,Dashen Bank,Natnael Fekadu,0,56,Google Play
2f7f02c0-8c37-48a2-880d-da85a2945e1c,still it's essay for user,4,2025-08-15,2025,8,Dashen,Dashen Bank,ermias talema,0,25,Google Play
dc9bba76-9134-4fd4-927e-3a0480628f7b,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",1,2025-08-15,2025,8,Dashen,Dashen Bank,Franz von Weizsäcker,487,279,Google Play
dc8432b9-7fd6-4ada-9ca6-b632467fcf15,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",3,2025-08-14,2025,8,Dashen,Dashen Bank,Almaz Kidane,31,178,Google Play
5043e566-8cbc-4384-9382-8d929065614e,"There are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,2025,8,Dashen,Dashen Bank,Mohammed Seid,0,78,Google Play
10555b11-1ec4-47e8-991d-eded9941e7e4,great 👍 app,5,2025-08-13,2025,8,Dashen,Dashen Bank,Segni Teferi,0,11,Google Play
e2db003a-f02a-462f-99e2-3bfc2054a442,"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,2025,8,Dashen,Dashen Bank,Yoseph Berhanu,8,77,Google Play
56497937-ddb0-4d03-ad47-0e3d2f1f8c66,very poor and time taking to use,1,2025-08-13,2025,8,Dashen,Dashen Bank,Anteneh Tilahun,1,32,Google Play
f9f852e3-ccc8-4a18-b650-7f69acb33c99,it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,2025,8,Dashen,Dashen Bank,shamil Hsbjhhj,0,74,Google Play
04b0d391-1cb4-49e3-b18e-b9e24ab9391b,the new version is so good I like it,5,2025-08-13,2025,8,Dashen,Dashen Bank,Bamlak Abay,1,36,Google Play
e63aa85d-85a4-46d0-9b4e-b3048c3c0c02,good job my dashen super app,5,2025-08-12,2025,8,Dashen,Dashen Bank,Amare Getaye,0,28,Google Play
50d7c55a-ebec-487d-ba90-f2f0b4157985,verry slow app 🤢,1,2025-08-12,2025,8,Dashen,Dashen Bank,Yisakor Bahru,2,16,Google Play
540df881-caea-49cb-b1df-36bfa72431fe,its good but he said uptede me 😠🤕,2,2025-08-12,2025,8,Dashen,Dashen Bank,Tsion Ketema,0,33,Google Play
3d68acad-fda9-4d1f-9005-cca2a0c612f6,fast and easy to use great App.,5,2025-08-12,2025,8,Dashen,Dashen Bank,Ahmed Hillow,1,31,Google Play
e30a316a-b1c9-4c1a-b8f1-c1e296d82cb5,Best Performing and Fast Financial app,5,2025-08-12,2025,8,Dashen,Dashen Bank,Oli Konji,0,38,Google Play
15e7f782-ce40-4927-a035-f0f73b2b5631,good but it takes forever to load,3,2025-08-12,2025,8,Dashen,Dashen Bank,Natan Messy,5,33,Google Play
ceb1f402-8c82-477a-bf14-1476bc359e7d,"It's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",4,2025-08-12,2025,8,Dashen,Dashen Bank,Melese Negash,9,163,Google Play
da386798-3db3-4e83-96b1-1444618f9e9b,Good app,5,2025-08-11,2025,8,Dashen,Dashen Bank,Kidus Mekuria,6,8,Google Play
baa88e99-cfcf-4593-98f6-4442a8dbdb59,"This is boring Mobile banking app, it is not work properly .so slow!",1,2025-08-11,2025,8,Dashen,Dashen Bank,alexis ka,5,68,Google Play
5ccebb40-4078-4fa4-9e80-6dd813fd4cc9,"improve the app, please. it is not working. It says response timeout",1,2025-08-10,2025,8,Dashen,Dashen Bank,Yaynalem Getnet,0,68,Google Play
9cdf7073-238a-4e6e-bbd7-c3fae6b153c0,modern perfect app interface with the best banking tools 👏,5,2025-08-09,2025,8,Dashen,Dashen Bank,Natnael Sol,1,58,Google Play
43612140-e7b5-43b7-9b04-4247bb2f8d37,when i tried to open the app it re-downloading something big 3GB 4GB size and after 3 hours late it will open. it's my experience Very worst app it isn't lite app not works in every situation of networks.,1,2025-08-08,2025,8,Dashen,Dashen Bank,Seyfedin Ali,1,204,Google Play
d06a71b2-105b-44fd-a21b-6c23fe7957e6,"poor, glitch stack",1,2025-08-07,2025,8,Dashen,Dashen Bank,Daniel Yeshiwas,0,18,Google Play
1fe734ce-edc7-43ea-af25-4f0dd9ef09ea,slowest banking app ever used,3,2025-08-07,2025,8,Dashen,Dashen Bank,Fun Planet Ethiopia,1,29,Google Play
f20f3b43-9df9-4149-b656-dae1b4bbde38,Dashen Bank super app is the best app,5,2025-08-05,2025,8,Dashen,Dashen Bank,Fikadu Abera,0,37,Google Play
8855d0d8-19db-4113-b1fa-89731f0ed033,would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,2,2025-08-01,2025,8,Dashen,Dashen Bank,Yoseph Tesfaye,5,305,Google Play
2097ddd0-1596-48a5-8c9c-5981d82c9ac2,sometimes is not working to be honest,1,2025-08-01,2025,8,Dashen,Dashen Bank,Legesse Lemma,1,37,Google Play
7f167954-2c13-40a1-9f56-dc125836d192,very good app,5,2025-07-30,2025,7,Dashen,Dashen Bank,Abdu Oumer,0,13,Google Play
ac9acf91-3777-4db6-8c23-3bd90cb9c83c,Why isn't this app working?,5,2025-07-29,2025,7,Dashen,Dashen Bank,Fb Fufu,0,27,Google Play
b003eaa2-fe35-476d-8d5b-e2913964f526,It stop working most of the time.,2,2025-07-28,2025,7,Dashen,Dashen Bank,Melkamu Tello,1,33,Google Play
60a60f54-fce3-4678-b2a6-123c0d0a160e,i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,1,2025-07-28,2025,7,Dashen,Dashen Bank,Adina Minas,1,204,Google Play
77cbc374-82f2-49c1-9780-d78770150ce6,"Simple for usage and well designed, attractive in its visual design, ""Always One Step Ahead""",5,2025-07-24,2025,7,Dashen,Dashen Bank,Nigussie Kifle,3,92,Google Play
72dd0a8a-9d0e-42e8-8509-304b330f0177,"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,2025,7,Dashen,Dashen Bank,Gebremariam Assefa,41,144,Google Play
c1e53073-4361-4972-a6ad-1229b70ee90e,Great always one step ahead and most reliable bank,5,2025-07-22,2025,7,Dashen,Dashen Bank,Daniel Huluka,0,50,Google Play
e0842cfa-5bbb-4aba-85dd-6acce3218f5a,u need to start cash out service,4,2025-07-22,2025,7,Dashen,Dashen Bank,mekonnen assefa,0,32,Google Play
ac66af69-7294-4963-b8f6-132b03778671,"The app even in its' first phase is too far one step booster that enables a user to perform a seamless Banking service with multi step security features at his/her comfort zone. It really assured that Dashen Bank is living the Logo ""ALWAYS ONE STEP AHEAD""",5,2025-07-20,2025,7,Dashen,Dashen Bank,Rufael Amare,4,255,Google Play
d873516b-c682-44b6-8f2c-b80667b969f5,good application,5,2025-07-15,2025,7,Dashen,Dashen Bank,Solomon Mekonen,0,16,Google Play
0755d1bd-710e-4c3e-aced-9f51a8ef2798,the worst app I have ever seen,1,2025-07-14,2025,7,Dashen,Dashen Bank,Aben Berha,1,30,Google Play
203bd4d9-feda-4edd-b09b-40bc36bb84d8,very good compared to Amole!,5,2025-07-13,2025,7,Dashen,Dashen Bank,Aklilu Mesay,0,28,Google Play
815e6358-3c4f-412a-bcc0-d3cb4c568fa4,"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,2025,7,Dashen,Dashen Bank,Samuel,5,94,Google Play
92ae7564-4afb-4f5b-8f3c-5c4a2d22ac64,Great application,5,2025-07-12,2025,7,Dashen,Dashen Bank,Mohammed Adem,0,17,Google Play
0e72c0f5-39bf-4036-932c-09f660b5ae14,very nice app,4,2025-07-11,2025,7,Dashen,Dashen Bank,anderson gabre,0,13,Google Play
732c15a8-5b37-4e93-a446-42689b1604f5,I am entreated app.,5,2025-07-09,2025,7,Dashen,Dashen Bank,Amsale Eguale,0,19,Google Play
31a7cae7-e838-4e64-bd2d-aeca8ff27d38,Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,1,2025-07-02,2025,7,Dashen,Dashen Bank,Mahrus Anwar,8,148,Google Play
e57361d3-fa19-484c-869e-02d738a5280b,best app with best bank,5,2025-07-02,2025,7,Dashen,Dashen Bank,Adis Teshome,0,23,Google Play
49a94407-511c-4ae6-9446-d027a00f5e8a,"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,2025,6,Dashen,Dashen Bank,Michael Fittiwy,1,76,Google Play
6c3fd32c-9684-43bd-b270-c31094d7999a,Ethiopian amazing`s Dashen Bank🤝👌,3,2025-06-25,2025,6,Dashen,Dashen Bank,Amir osman,0,33,Google Play
f8147000-27b4-418b-af0c-49cd8e39e40e,"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",1,2025-06-25,2025,6,Dashen,Dashen Bank,Arrigo Sdogati,6,170,Google Play
1e00ecba-4f0d-496c-98f2-5b356f05f356,"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,2025,6,Dashen,Dashen Bank,Fentahun Abebaw,0,100,Google Play
6eede71d-d47c-4b19-8059-67f8de75da64,"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,2025,6,Dashen,Dashen Bank,Emilia Dereje,7,201,Google Play
69e4a894-f54e-445c-bea3-815aee1e13b6,incredible,5,2025-06-14,2025,6,Dashen,Dashen Bank,Shamsedin Kedir,0,10,Google Play
8884bd0e-7d44-4531-9bd2-9bae7286daa8,Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,2025,6,Dashen,Dashen Bank,Yohanis Belete Yohanis Belete,0,26,Google Play
d3dad0ad-6501-4d03-b2cf-2bd06fadb41a,very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,2025,6,Dashen,Dashen Bank,Andu Tube (andi),3,55,Google Play
6ab16d21-d2c8-4235-9c48-ff713bfde731,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,2025,6,Dashen,Dashen Bank,Adonijah,9,161,Google Play
caf4a80c-85db-4b49-ab9c-a0b55e152317,Massive upgrade from the Amole app.,5,2025-05-31,2025,5,Dashen,Dashen Bank,Nebiyu Getachew Mamo,0,35,Google Play
c25b35d2-35dd-4347-a520-99471d7b1066,very good for this app,5,2025-05-31,2025,5,Dashen,Dashen Bank,Tamiru Mamo,0,22,Google Play
5ced40d8-1074-421d-b6e6-be9e12e8b6bd,top,5,2025-05-31,2025,5,Dashen,Dashen Bank,Hanes Yasin abdi,0,3,Google Play
5e6ff839-abc2-4b30-a8b4-e0f331da29d1,this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,2025,5,Dashen,Dashen Bank,abduljelil alemar,1,73,Google Play
486d7550-98dd-4b9d-849d-e3f3fbf7c1ed,wow to it saff and this app,5,2025-05-30,2025,5,Dashen,Dashen Bank,Awwol Saanii,0,27,Google Play
be9a4e52-ed77-4953-9e52-17927dd7e138,it too slow,3,2025-05-29,2025,5,Dashen,Dashen Bank,Seble Mekonen,0,11,Google Play
115f7455-45c0-483c-b690-0e83dada584b,useless app ever loading take long,1,2025-05-27,2025,5,Dashen,Dashen Bank,Limited Access,3,34,Google Play
b2962d2d-86b8-43a5-ab14-d9d37ad03165,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,2025,5,Dashen,Dashen Bank,Mohammed Asefa,1108,382,Google Play
37afb22a-56f0-429c-9bab-41e39e524f29,very useful App,1,2025-05-26,2025,5,Dashen,Dashen Bank,Diress Gashaye,0,15,Google Play
aa332503-7097-479d-89d9-6b762bb9e814,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,2025,5,Dashen,Dashen Bank,Abebe Biru,1,158,Google Play
e2c02e65-3be7-46e0-9cbc-7d4295bee6f7,very Nice,5,2025-05-23,2025,5,Dashen,Dashen Bank,Birhanu tasfawu,0,9,Google Play
9a583630-4540-44cb-8488-cf58211da392,it is not as good as to the other mobile bank app.,1,2025-05-22,2025,5,Dashen,Dashen Bank,Masresha Letik,1,50,Google Play
bb72bc30-a3bb-468f-ad15-1ca88c7897ae,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,2025,5,Dashen,Dashen Bank,Elias Yusuf,3,334,Google Play
c8a76cee-dbcc-491e-9aa0-0f8fa423ee1a,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,2025,5,Dashen,Dashen Bank,Dereje Assefa,109,168,Google Play
a36489c7-0091-4e07-897f-78168bcb64b4,The best app ever in finance sector,5,2025-05-18,2025,5,Dashen,Dashen Bank,Henok Gezmu,0,35,Google Play
29d8b281-c802-4996-8dc3-eb99d78a43ed,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,2025,5,Dashen,Dashen Bank,Mubarek Jemal,38,245,Google Play
8ab908fa-9eb8-4b9a-9f76-707e01b53848,dashen bank or dashen super app?,1,2025-05-17,2025,5,Dashen,Dashen Bank,Sintayehu Belay,0,32,Google Play
85c0cebd-10ec-4dd1-9e5b-647b9012acf4,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,2025,5,Dashen,Dashen Bank,Ribka Dawit,1,105,Google Play
862138db-f7c6-4c78-bb5d-e28619cdb514,Amazing Application...,5,2025-05-16,2025,5,Dashen,Dashen Bank,Yeshanew Kebede,0,22,Google Play
d8ab69ab-7277-493d-a2d5-0db4fd48635c,"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,2025,5,Dashen,Dashen Bank,Molu Sodie,2,66,Google Play
499d89e8-8b7e-4641-b477-29ab5a5d314a,its my choice,5,2025-05-15,2025,5,Dashen,Dashen Bank,TESFA Dagne,0,13,Google Play
39322571-d8e5-42c6-8c9c-9f31706d5e4f,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,2025,5,Dashen,Dashen Bank,Yitayal Nigatu,2,90,Google Play
a1414451-a015-4553-a023-e2f4c2d8cfb9,what a helpful app!!!!,5,2025-05-13,2025,5,Dashen,Dashen Bank,yoseph gubena,1,22,Google Play
d61a5b09-39d5-4502-b270-15c6ad04f19c,"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,2025,5,Dashen,Dashen Bank,Rohobot Worku,1,57,Google Play
c3afc51f-9e2b-4b3d-b155-0339a9ce0f20,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,2025,5,Dashen,Dashen Bank,Temesgen Mehari,2,112,Google Play
e1c1214a-8bc1-45db-bc49-3d51dddc6b88,Amazing app super easy to use and best design. loved it.,5,2025-05-09,2025,5,Dashen,Dashen Bank,Yitbarek Gossaye,1,56,Google Play
8d1d472b-2bae-4749-b089-5632108ade02,its the best ever,5,2025-05-09,2025,5,Dashen,Dashen Bank,natnael abera,1,17,Google Play
f2852962-b983-44af-b296-241a3373477f,excellent game changer App,5,2025-05-08,2025,5,Dashen,Dashen Bank,Wondim Tarko,1,26,Google Play
